upc (ean),price,OriginalPrice,availability,sku,title 
0196153422490,80,80,14,1331007,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Earth \u002F Plum Eclipse L
0196153422506,80,80,5,1331008,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Earth \u002F Plum Eclipse XL
0196156674186,80,80,1,1331009,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Oxygen Purple \u002F Indigo Haze XS
0196156674193,80,80,14,1331010,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Oxygen Purple \u002F Indigo Haze S
0196156674216,80,80,20,1331011,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Oxygen Purple \u002F Indigo Haze M
0196156674230,80,80,14,1331012,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Oxygen Purple \u002F Indigo Haze L
0196156674254,80,80,2,1331013,Nike Sportswear Everyday Modern Over-Oversized French Terry Hoodie - Women's Oxygen Purple \u002F Indigo Haze XL
0196249263358,260,260,2,1321519,The North Face Summit Series Casaval Hybrid Hoodie - Women's Lavender Fog S
0196249263433,260,260,4,1321520,The North Face Summit Series Casaval Hybrid Hoodie - Women's Lavender Fog M
0196134292210,68,68,5,1312055,Volcom Coco Ho Mock Neck Pullover Dark Clay S
0196134292227,68,68,4,1312056,Volcom Coco Ho Mock Neck Pullover Dark Clay M
0196134292234,68,68,4,1312057,Volcom Coco Ho Mock Neck Pullover Dark Clay L
0195245605155,60,60,1,1144622,Nike Sportswear Club Fleece Training Hoodie - Women's Rose Whisper S
0195245605162,60,60,3,1144624,Nike Sportswear Club Fleece Training Hoodie - Women's Rose Whisper M
0195245605186,60,60,1,1144625,Nike Sportswear Club Fleece Training Hoodie - Women's Rose Whisper XL
0195245604929,60,60,3,1144626,Nike Sportswear Club Fleece Training Hoodie - Women's Black M
0888663708606,110,110,2,1324279,Mountain Hardwear Stryder Anorak Jacket - Women's Clay Earth S
0888663708590,110,110,4,1324280,Mountain Hardwear Stryder Anorak Jacket - Women's Clay Earth M
0196249115060,100,100,2,1318834,The North Face Juniper Basin Crew Shirt - Women's TNF Black XS
0196249115084,100,100,6,1318835,The North Face Juniper Basin Crew Shirt - Women's TNF Black S
0196249115145,100,100,7,1318836,The North Face Juniper Basin Crew Shirt - Women's TNF Black M
0196249115206,100,100,7,1318837,The North Face Juniper Basin Crew Shirt - Women's TNF Black L
0196010791516,65,65,2,1321460,The North Face Simple Logo Crewneck - Women's Blue Coral XS
0196010791707,65,65,14,1321461,The North Face Simple Logo Crewneck - Women's Blue Coral S
0196010791875,65,65,25,1321462,The North Face Simple Logo Crewneck - Women's Blue Coral M
0196010791974,65,65,17,1321463,The North Face Simple Logo Crewneck - Women's Blue Coral L
0194187982584,149,149,226,1122214,Patagonia Microdini Fleece Hoody - Women's Tidepool Blue XS
0194187982591,149,149,500,1122215,Patagonia Microdini Fleece Hoody - Women's Tidepool Blue S
0194187982607,149,149,500,1122216,Patagonia Microdini Fleece Hoody - Women's Tidepool Blue M
0194187982614,149,149,335,1122217,Patagonia Microdini Fleece Hoody - Women's Tidepool Blue L
0194187982621,149,149,190,1122218,Patagonia Microdini Fleece Hoody - Women's Tidepool Blue XL
0195699355064,149,149,89,1122219,Patagonia Microdini Fleece Hoody - Women's Tidepool Blue XXL
0195699563605,149,149,34,1344838,Patagonia Microdini Fleece Hoody - Women's Bayou Blue XS
0195699563643,149,149,134,1344839,Patagonia Microdini Fleece Hoody - Women's Bayou Blue S
0195699563674,149,149,370,1344840,Patagonia Microdini Fleece Hoody - Women's Bayou Blue M
0195699563704,149,149,289,1344841,Patagonia Microdini Fleece Hoody - Women's Bayou Blue L
0195699563735,149,149,234,1344842,Patagonia Microdini Fleece Hoody - Women's Bayou Blue XL
0195699563766,149,149,137,1344843,Patagonia Microdini Fleece Hoody - Women's Bayou Blue XXL
0195699564152,149,149,62,1344845,Patagonia Microdini Fleece Hoody - Women's Evening Mauve S
0195699564213,149,149,21,1344848,Patagonia Microdini Fleece Hoody - Women's Evening Mauve XL
0195699016958,229,229,29,1122176,Patagonia Down Sweater Vest - Women's Wool White XXS
0195699279223,229,229,45,1351114,Patagonia Down Sweater Vest - Women's Black XXS
0195699279261,229,229,207,1351115,Patagonia Down Sweater Vest - Women's Black XS
0195699279308,229,229,500,1351116,Patagonia Down Sweater Vest - Women's Black S
0195699279353,229,229,500,1351117,Patagonia Down Sweater Vest - Women's Black M
0195699279391,229,229,440,1351118,Patagonia Down Sweater Vest - Women's Black L
0195699279452,229,229,146,1351119,Patagonia Down Sweater Vest - Women's Black XL
0195699279490,229,229,29,1351120,Patagonia Down Sweater Vest - Women's Black XXL
0195699282049,229,229,21,1351121,Patagonia Down Sweater Vest - Women's New Navy XXS
0195699282179,229,229,126,1351122,Patagonia Down Sweater Vest - Women's New Navy XS
0195699282308,229,229,213,1351123,Patagonia Down Sweater Vest - Women's New Navy S
0195699282407,229,229,358,1351124,Patagonia Down Sweater Vest - Women's New Navy M
0195699282506,229,229,143,1351125,Patagonia Down Sweater Vest - Women's New Navy L
0195699282568,229,229,108,1351126,Patagonia Down Sweater Vest - Women's New Navy XL
0195699017009,229,229,170,1351128,Patagonia Down Sweater Vest - Women's Wool White XS
0195699017054,229,229,500,1351129,Patagonia Down Sweater Vest - Women's Wool White S
0195699017078,229,229,500,1351130,Patagonia Down Sweater Vest - Women's Wool White M
0195699017207,229,229,369,1351131,Patagonia Down Sweater Vest - Women's Wool White L
0194003213526,64.99,130,0,1137321,Columbia Slopeside Village Omni-Heat High Boot - Women's Elk \u002F Auburn 9 Regular
0194003213472,64.99,130,2,1137324,Columbia Slopeside Village Omni-Heat High Boot - Women's Elk \u002F Auburn 6.5 Regular
0194004671943,130,130,1,1137326,Columbia Slopeside Village Omni-Heat High Boot - Women's Black \u002F Mud 11 Regular
0194004672056,130,130,1,1137328,Columbia Slopeside Village Omni-Heat High Boot - Women's Black \u002F Mud 9.5 Regular
0194004672032,130,130,1,1137333,Columbia Slopeside Village Omni-Heat High Boot - Women's Black \u002F Mud 8.5 Regular
0196460095301,55,55,5,1315012,adidas ALL SZN Fleece Sweatshirt - Women's Ecru Tint Melange XS
0196460095202,55,55,5,1315013,adidas ALL SZN Fleece Sweatshirt - Women's Ecru Tint Melange S
0196460095349,55,55,8,1315014,adidas ALL SZN Fleece Sweatshirt - Women's Ecru Tint Melange M
0196460095288,55,55,6,1315015,adidas ALL SZN Fleece Sweatshirt - Women's Ecru Tint Melange L
0196460095370,55,55,4,1315016,adidas ALL SZN Fleece Sweatshirt - Women's Ecru Tint Melange XL
0195738458831,55,55,5,1315035,adidas ALL SZN Fleece Sweatshirt - Women's Black XS
0195738458763,55,55,18,1315036,adidas ALL SZN Fleece Sweatshirt - Women's Black S
0195738458770,55,55,16,1315037,adidas ALL SZN Fleece Sweatshirt - Women's Black M
0195738458725,55,55,12,1315038,adidas ALL SZN Fleece Sweatshirt - Women's Black L
0196040381817,65,65,4,1314891,Under Armour Rival Terry Oversized Crew - Women's Black \u002F White XS
0196040381589,65,65,11,1314892,Under Armour Rival Terry Oversized Crew - Women's Black \u002F White S
0196040381572,65,65,13,1314893,Under Armour Rival Terry Oversized Crew - Women's Black \u002F White M
0196040381534,65,65,12,1314894,Under Armour Rival Terry Oversized Crew - Women's Black \u002F White L
0196040381800,65,65,4,1314895,Under Armour Rival Terry Oversized Crew - Women's Black \u002F White XL
0196040956985,65,65,7,1314896,Under Armour Rival Terry Oversized Crew - Women's Harbor Blue \u002F White XS
0196040956978,65,65,26,1314897,Under Armour Rival Terry Oversized Crew - Women's Harbor Blue \u002F White S
0196040956961,65,65,27,1314898,Under Armour Rival Terry Oversized Crew - Women's Harbor Blue \u002F White M
0196040957210,65,65,21,1314899,Under Armour Rival Terry Oversized Crew - Women's Harbor Blue \u002F White L
0196040957203,65,65,7,1314900,Under Armour Rival Terry Oversized Crew - Women's Harbor Blue \u002F White XL
0196040387536,65,65,5,1314901,Under Armour Rival Terry Oversized Crew - Women's Baja Blue \u002F White XS
0196040387321,65,65,16,1314902,Under Armour Rival Terry Oversized Crew - Women's Baja Blue \u002F White S
0196040387079,65,65,11,1314903,Under Armour Rival Terry Oversized Crew - Women's Baja Blue \u002F White M
0196040387000,65,65,16,1314904,Under Armour Rival Terry Oversized Crew - Women's Baja Blue \u002F White L
0727602886152,115,115,69,1295122,Outdoor Research Ferrosi Anorak - Plus - Women's Tropical \u002F Brick 1X
0727602886176,115,115,22,1295123,Outdoor Research Ferrosi Anorak - Plus - Women's Tropical \u002F Brick 2X
0727602886145,115,115,86,1295126,Outdoor Research Ferrosi Anorak - Plus - Women's Rhubarb \u002F Galaxy 1X
0196151546952,60,60,3,1125156,Nike Sportswear Club Fleece Oversized Hoodie - Women's Oatmeal Heather \u002F White XS
0196151546969,60,60,15,1125157,Nike Sportswear Club Fleece Oversized Hoodie - Women's Oatmeal Heather \u002F White S
0196151546983,60,60,10,1125158,Nike Sportswear Club Fleece Oversized Hoodie - Women's Oatmeal Heather \u002F White M
0196151547003,60,60,8,1125159,Nike Sportswear Club Fleece Oversized Hoodie - Women's Oatmeal Heather \u002F White L
0196151547218,65,65,4,1125161,Nike Sportswear Club Fleece Oversized Hoodie - Women's Pink Oxford \u002F White XS
0196151547225,65,65,3,1125162,Nike Sportswear Club Fleece Oversized Hoodie - Women's Pink Oxford \u002F White S
,49.95,49.95,65,444722,Black Diamond Wind Hood Softshell Glove Smoke L
,49.95,49.95,87,444724,Black Diamond Wind Hood Softshell Glove Smoke S
,49.95,49.95,146,444725,Black Diamond Wind Hood Softshell Glove Smoke XL
,399.95,399.95,122,707557,Black Diamond Recon Stretch Ski Shell - Women's Black L
,399.95,399.95,192,707558,Black Diamond Recon Stretch Ski Shell - Women's Black M
,399.95,399.95,176,707559,Black Diamond Recon Stretch Ski Shell - Women's Black S
,399.95,399.95,46,707560,Black Diamond Recon Stretch Ski Shell - Women's Black XL
,399.95,399.95,44,707561,Black Diamond Recon Stretch Ski Shell - Women's Black XS
793661507635,399.95,399.95,0,958798,Black Diamond Recon Stretch Ski Shell - Women's Azul \u002F Azurite XS
793661507611,399.95,399.95,234,958799,Black Diamond Recon Stretch Ski Shell - Women's Azul \u002F Azurite S
793661507604,399.95,399.95,236,958800,Black Diamond Recon Stretch Ski Shell - Women's Azul \u002F Azurite M
793661507598,399.95,399.95,155,958801,Black Diamond Recon Stretch Ski Shell - Women's Azul \u002F Azurite L
793661507628,399.95,399.95,59,958802,Black Diamond Recon Stretch Ski Shell - Women's Azul \u002F Azurite XL
793661507512,399.95,399.95,240,958804,Black Diamond Recon Stretch Ski Shell - Women's Azurite S
793661507505,399.95,399.95,248,958805,Black Diamond Recon Stretch Ski Shell - Women's Azurite M
793661507499,399.95,399.95,177,958806,Black Diamond Recon Stretch Ski Shell - Women's Azurite L
793661507659,280,400,1,958810,Black Diamond Recon Stretch Ski Shell - Women's Dark Patina \u002F Azurite M
793661507642,279.27,398.95,1,958811,Black Diamond Recon Stretch Ski Shell - Women's Dark Patina \u002F Azurite L
0196149302706,55,55,2,1083662,Nike Sportswear Club Fleece Logo Crew-Neck Sweatshirt - Women's Black \u002F White XS
0196149302737,55,55,3,1083663,Nike Sportswear Club Fleece Logo Crew-Neck Sweatshirt - Women's Black \u002F White S
0196149302768,55,55,5,1083664,Nike Sportswear Club Fleece Logo Crew-Neck Sweatshirt - Women's Black \u002F White M
0196149302799,55,55,3,1083665,Nike Sportswear Club Fleece Logo Crew-Neck Sweatshirt - Women's Black \u002F White L
0196149302829,55,55,2,1083666,Nike Sportswear Club Fleece Logo Crew-Neck Sweatshirt - Women's Black \u002F White XL
0196149303246,55,55,14,1083667,Nike Sportswear Club Fleece Logo Crew-Neck Sweatshirt - Women's Oatmeal Heather \u002F White XS
0196149303277,55,55,54,1083668,Nike Sportswear Club Fleece Logo Crew-Neck Sweatshirt - Women's Oatmeal Heather \u002F White S
0195699281226,329,329,27,1350846,Patagonia Micro Puff Hoodie - Women's Black XS
0195699281301,329,329,14,1350847,Patagonia Micro Puff Hoodie - Women's Black S
0195699281646,329,329,15,1350850,Patagonia Micro Puff Hoodie - Women's Black XL
0195699283831,329,329,19,1350852,Patagonia Micro Puff Hoodie - Women's Hemlock Green XXS
0195699284449,329,329,11,1350858,Patagonia Micro Puff Hoodie - Women's Hemlock Green XXL
0195699297333,319,319,17,1116946,Patagonia Dirt Roamer Storm Bike Jacket - Women's Black M
0195699297364,319,319,21,1116947,Patagonia Dirt Roamer Storm Bike Jacket - Women's Black L
0195964198624,35,35,99,1101343,prAna Flip It Beanie Cove One Size
0195964198617,35,35,99,1101344,prAna Flip It Beanie Nautical One Size
0196304005954,128,128,2,1073527,Vuori Bayview Thermal Hoodie - Women's Rosewood S
0196304005961,128,128,4,1073528,Vuori Bayview Thermal Hoodie - Women's Rosewood M
0196304005978,128,128,4,1073529,Vuori Bayview Thermal Hoodie - Women's Rosewood L
0195699322868,129,129,92,1097907,Patagonia Shearling Fleece Crew Sweatshirt - Women's Salt Grey XS
0195699322875,129,129,350,1097908,Patagonia Shearling Fleece Crew Sweatshirt - Women's Salt Grey S
0195699322899,129,129,441,1097909,Patagonia Shearling Fleece Crew Sweatshirt - Women's Salt Grey M
0195699322912,129,129,313,1097910,Patagonia Shearling Fleece Crew Sweatshirt - Women's Salt Grey L
0195699322936,129,129,132,1097911,Patagonia Shearling Fleece Crew Sweatshirt - Women's Salt Grey XL
0195699322660,129,129,112,1119784,Patagonia Shearling Fleece Crew Sweatshirt - Women's New Navy XS
0195699322677,129,129,277,1119785,Patagonia Shearling Fleece Crew Sweatshirt - Women's New Navy S
0195699322684,129,129,372,1119786,Patagonia Shearling Fleece Crew Sweatshirt - Women's New Navy M
0195699322691,129,129,248,1119787,Patagonia Shearling Fleece Crew Sweatshirt - Women's New Navy L
0195699322714,129,129,113,1119788,Patagonia Shearling Fleece Crew Sweatshirt - Women's New Navy XL
0195699553675,129,129,16,1344727,Patagonia Shearling Fleece Crew Sweatshirt - Women's Evening Mauve S
0195699553682,129,129,41,1344728,Patagonia Shearling Fleece Crew Sweatshirt - Women's Evening Mauve M
0195699553712,129,129,22,1344729,Patagonia Shearling Fleece Crew Sweatshirt - Women's Evening Mauve L
0194187998981,279,279,0,1350889,Patagonia Micro Puff Jacket - Women's Black L
0196149262956,60,60,53,1083628,Nike Sportswear Club Fleece Funnel-Neck Hoodie - Women's Oatmeal Heather \u002F White S
,349.95,349.95,195,556245,Black Diamond Recon Stretch Ski Pant - Women's Black L
,349.95,349.95,313,556246,Black Diamond Recon Stretch Ski Pant - Women's Black M
,349.95,349.95,291,556247,Black Diamond Recon Stretch Ski Pant - Women's Black S
,349.95,349.95,107,556248,Black Diamond Recon Stretch Ski Pant - Women's Black XS
793661463085,449.95,449.95,227,835598,Black Diamond Recon Stretch Bib - Women's Black S Regular
793661463078,449.95,449.95,200,835599,Black Diamond Recon Stretch Bib - Women's Black M Regular
793661463061,449.95,449.95,316,835600,Black Diamond Recon Stretch Bib - Women's Black L
793661503811,449.95,449.95,316,958779,Black Diamond Recon Stretch Bib - Women's Azurite S Regular
793661503804,449.95,449.95,283,958780,Black Diamond Recon Stretch Bib - Women's Azurite M
0793661545385,384.95,384.95,128,1086910,Black Diamond Recon LT Shell - Women's Aloe \u002F Blackberry S
0793661545378,384.95,384.95,140,1086911,Black Diamond Recon LT Shell - Women's Aloe \u002F Blackberry M
0195699565098,129,129,59,1344808,Patagonia Microdini Half-Zip Fleece Pullover - Women's Amaranth Pink XS
0195699565111,129,129,297,1344809,Patagonia Microdini Half-Zip Fleece Pullover - Women's Amaranth Pink S
0195699565135,129,129,500,1344810,Patagonia Microdini Half-Zip Fleece Pullover - Women's Amaranth Pink M
0195699565159,129,129,354,1344811,Patagonia Microdini Half-Zip Fleece Pullover - Women's Amaranth Pink L
0195699565166,129,129,145,1344812,Patagonia Microdini Half-Zip Fleece Pullover - Women's Amaranth Pink XL
0195699565630,129,129,15,1344814,Patagonia Microdini Half-Zip Fleece Pullover - Women's Husk Tan XS
0195699565647,129,129,171,1344815,Patagonia Microdini Half-Zip Fleece Pullover - Women's Husk Tan S
0195699565654,129,129,324,1344816,Patagonia Microdini Half-Zip Fleece Pullover - Women's Husk Tan M
0195699565678,129,129,207,1344817,Patagonia Microdini Half-Zip Fleece Pullover - Women's Husk Tan L
0195699565708,129,129,104,1344818,Patagonia Microdini Half-Zip Fleece Pullover - Women's Husk Tan XL
0195699565722,129,129,16,1344819,Patagonia Microdini Half-Zip Fleece Pullover - Women's Husk Tan XXL
0195699566538,129,129,10,1344824,Patagonia Microdini Half-Zip Fleece Pullover - Women's Perennial Purple XL
0195699566552,129,129,24,1344825,Patagonia Microdini Half-Zip Fleece Pullover - Women's Perennial Purple XXL
0195699564084,129,129,42,1344827,Patagonia Microdini Half-Zip Fleece Pullover - Women's Salvia Green S
0195699564091,129,129,53,1344828,Patagonia Microdini Half-Zip Fleece Pullover - Women's Salvia Green M
0195699564107,129,129,35,1344829,Patagonia Microdini Half-Zip Fleece Pullover - Women's Salvia Green L
0195699564114,129,129,51,1344830,Patagonia Microdini Half-Zip Fleece Pullover - Women's Salvia Green XL
0195699564121,129,129,12,1344831,Patagonia Microdini Half-Zip Fleece Pullover - Women's Salvia Green XXL
0195699237810,129,129,135,1344832,Patagonia Microdini Half-Zip Fleece Pullover - Women's Wavy Blue XS
0195699238008,129,129,481,1344833,Patagonia Microdini Half-Zip Fleece Pullover - Women's Wavy Blue S
0195699238121,129,129,500,1344834,Patagonia Microdini Half-Zip Fleece Pullover - Women's Wavy Blue M
